train_loss,epoch,step,val_loss,val_mae,test_loss,test_mae
68.12075805664062,0,9,,,,
417.6572570800781,0,19,,,,
77.67850494384766,0,29,,,,
,0,36,67.43472290039062,6.832043170928955,,
61.41140365600586,1,39,,,,
77.61241912841797,1,49,,,,
55.2595100402832,1,59,,,,
67.27644348144531,1,69,,,,
,1,73,62.639564514160156,6.555080413818359,,
63.976783752441406,2,79,,,,
50.4429931640625,2,89,,,,
63.782081604003906,2,99,,,,
64.73390197753906,2,109,,,,
,2,110,59.30537796020508,6.204030513763428,,
60.957191467285156,3,119,,,,
60.28929138183594,3,129,,,,
53.37079620361328,3,139,,,,
,3,147,59.32966613769531,6.35126256942749,,
58.493309020996094,4,149,,,,
51.14824676513672,4,159,,,,
57.010623931884766,4,169,,,,
48.84053039550781,4,179,,,,
,4,184,56.73024368286133,6.175274848937988,,
59.43604278564453,5,189,,,,
49.61991882324219,5,199,,,,
41.33724594116211,5,209,,,,
53.69430923461914,5,219,,,,
,5,221,56.037803649902344,6.029110431671143,,
53.211463928222656,6,229,,,,
59.911949157714844,6,239,,,,
56.700408935546875,6,249,,,,
,6,258,54.054019927978516,5.999390125274658,,
56.10942077636719,7,259,,,,
61.840179443359375,7,269,,,,
50.5872802734375,7,279,,,,
48.024234771728516,7,289,,,,
,7,295,54.40656661987305,5.9401469230651855,,
57.93825149536133,8,299,,,,
53.31373977661133,8,309,,,,
41.722999572753906,8,319,,,,
63.052947998046875,8,329,,,,
,8,332,52.10921859741211,5.874072074890137,,
46.75248718261719,9,339,,,,
45.910499572753906,9,349,,,,
57.40891647338867,9,359,,,,
54.52410888671875,9,369,,,,
,9,369,66.74857330322266,6.548431396484375,,
51.82234191894531,10,379,,,,
44.416015625,10,389,,,,
51.015785217285156,10,399,,,,
,10,406,50.81511688232422,5.795496940612793,,
48.26922607421875,11,409,,,,
48.12237548828125,11,419,,,,
48.342960357666016,11,429,,,,
48.57194519042969,11,439,,,,
,11,443,49.9642448425293,5.7672553062438965,,
47.5113525390625,12,449,,,,
51.7987174987793,12,459,,,,
51.31401824951172,12,469,,,,
57.68613815307617,12,479,,,,
,12,480,50.15166091918945,5.7367119789123535,,
61.90074157714844,13,489,,,,
57.206748962402344,13,499,,,,
45.254573822021484,13,509,,,,
,13,517,49.665950775146484,5.7642388343811035,,
60.313045501708984,14,519,,,,
41.440818786621094,14,529,,,,
51.95906448364258,14,539,,,,
42.38325500488281,14,549,,,,
,14,554,49.441261291503906,5.75516939163208,,
49.72819519042969,15,559,,,,
59.11687088012695,15,569,,,,
53.7088508605957,15,579,,,,
47.55181121826172,15,589,,,,
