train_loss,epoch,step,val_loss,val_mae,test_loss,test_mae
3868.89697265625,0,9,,,,
3580.623046875,0,19,,,,
2782.71484375,0,29,,,,
,0,36,1201.345703125,33.81269836425781,,
767.3150634765625,1,39,,,,
350.40264892578125,1,49,,,,
64.54635620117188,1,59,,,,
112.03001403808594,1,69,,,,
,1,73,65.90908813476562,6.700108051300049,,
72.46607208251953,2,79,,,,
54.488075256347656,2,89,,,,
63.94913101196289,2,99,,,,
74.42745208740234,2,109,,,,
,2,110,63.66493606567383,6.476886749267578,,
76.88528442382812,3,119,,,,
65.80332946777344,3,129,,,,
59.34550476074219,3,139,,,,
,3,147,62.485816955566406,6.484861373901367,,
65.54116821289062,4,149,,,,
59.116397857666016,4,159,,,,
59.551151275634766,4,169,,,,
50.91550064086914,4,179,,,,
,4,184,61.47703170776367,6.416907787322998,,
74.9175033569336,5,189,,,,
53.39593505859375,5,199,,,,
47.084136962890625,5,209,,,,
63.96607971191406,5,219,,,,
,5,221,60.809268951416016,6.341404438018799,,
56.98929977416992,6,229,,,,
71.38066101074219,6,239,,,,
65.97080993652344,6,249,,,,
,6,258,60.29131317138672,6.3330607414245605,,
62.841796875,7,259,,,,
70.2357177734375,7,269,,,,
63.55214309692383,7,279,,,,
54.633583068847656,7,289,,,,
,7,295,59.84716796875,6.301958084106445,,
67.805419921875,8,299,,,,
60.33783721923828,8,309,,,,
52.709312438964844,8,319,,,,
72.33901977539062,8,329,,,,
,8,332,59.47254943847656,6.284614562988281,,
57.231910705566406,9,339,,,,
54.585975646972656,9,349,,,,
59.25360107421875,9,359,,,,
53.2667121887207,9,369,,,,
,9,369,59.43724822998047,6.301671504974365,,
60.937801361083984,10,379,,,,
45.689823150634766,10,389,,,,
56.411643981933594,10,399,,,,
,10,406,58.603633880615234,6.224612236022949,,
59.382572174072266,11,409,,,,
57.243980407714844,11,419,,,,
55.416229248046875,11,429,,,,
51.861915588378906,11,439,,,,
,11,443,58.18468475341797,6.211683750152588,,
54.74488067626953,12,449,,,,
57.5877799987793,12,459,,,,
66.11315155029297,12,469,,,,
63.58713150024414,12,479,,,,
,12,480,57.777225494384766,6.182495594024658,,
65.6170425415039,13,489,,,,
61.97172546386719,13,499,,,,
55.02000427246094,13,509,,,,
,13,517,57.41963577270508,6.175228595733643,,
60.211402893066406,14,519,,,,
49.9596061706543,14,529,,,,
60.42166519165039,14,539,,,,
50.566978454589844,14,549,,,,
,14,554,57.109771728515625,6.131814956665039,,
51.06745529174805,15,559,,,,
75.00093841552734,15,569,,,,
65.94743347167969,15,579,,,,
53.09563446044922,15,589,,,,
,15,591,56.626033782958984,6.133863925933838,,
48.804847717285156,16,599,,,,
51.40385437011719,16,609,,,,
54.4920654296875,16,619,,,,
,16,628,56.25967788696289,6.091185092926025,,
54.222618103027344,17,629,,,,
53.112606048583984,17,639,,,,
53.02534103393555,17,649,,,,
55.089866638183594,17,659,,,,
,17,665,59.024742126464844,6.318922996520996,,
49.99956512451172,18,669,,,,
62.88128662109375,18,679,,,,
56.16569900512695,18,689,,,,
54.2984504699707,18,699,,,,
,18,702,55.53622055053711,6.090490818023682,,
55.57526397705078,19,709,,,,
52.408329010009766,19,719,,,,
51.09638595581055,19,729,,,,
43.308834075927734,19,739,,,,
,19,739,55.071250915527344,6.063982009887695,,
55.37470245361328,20,749,,,,
63.099300384521484,20,759,,,,
57.913230895996094,20,769,,,,
,20,776,55.062381744384766,6.014346599578857,,
59.201690673828125,21,779,,,,
56.568641662597656,21,789,,,,
51.625587463378906,21,799,,,,
49.969215393066406,21,809,,,,
,21,813,55.911441802978516,6.1482038497924805,,
57.470977783203125,22,819,,,,
55.81199645996094,22,829,,,,
50.157928466796875,22,839,,,,
55.87525177001953,22,849,,,,
,22,850,53.83368682861328,5.988701343536377,,
44.74622344970703,23,859,,,,
55.31501770019531,23,869,,,,
48.225379943847656,23,879,,,,
,23,887,53.88800048828125,6.0188775062561035,,
48.96062469482422,24,889,,,,
44.08448028564453,24,899,,,,
42.863792419433594,24,909,,,,
45.899436950683594,24,919,,,,
,24,924,53.469512939453125,5.933279037475586,,
61.38808059692383,25,929,,,,
53.65336608886719,25,939,,,,
51.281803131103516,25,949,,,,
52.32688903808594,25,959,,,,
,25,961,52.908451080322266,5.921497821807861,,
55.936004638671875,26,969,,,,
43.07383728027344,26,979,,,,
53.983131408691406,26,989,,,,
,26,998,53.156463623046875,5.909683704376221,,
52.649009704589844,27,999,,,,
52.097511291503906,27,1009,,,,
56.176902770996094,27,1019,,,,
49.439697265625,27,1029,,,,
,27,1035,52.955772399902344,5.898397445678711,,
54.59278106689453,28,1039,,,,
54.189727783203125,28,1049,,,,
65.26864624023438,28,1059,,,,
43.25215530395508,28,1069,,,,
,28,1072,52.02792739868164,5.902914047241211,,
52.25392150878906,29,1079,,,,
45.79362487792969,29,1089,,,,
52.93780517578125,29,1099,,,,
44.021331787109375,29,1109,,,,
,29,1109,51.952457427978516,5.852470397949219,,
42.76675796508789,30,1119,,,,
59.947364807128906,30,1129,,,,
54.19197082519531,30,1139,,,,
,30,1146,51.37160110473633,5.8537397384643555,,
48.378150939941406,31,1149,,,,
52.6195068359375,31,1159,,,,
42.992610931396484,31,1169,,,,
58.58580017089844,31,1179,,,,
,31,1183,51.31927490234375,5.87861442565918,,
38.106903076171875,32,1189,,,,
45.68597412109375,32,1199,,,,
49.855979919433594,32,1209,,,,
40.406578063964844,32,1219,,,,
,32,1220,50.813270568847656,5.833566188812256,,
48.50210952758789,33,1229,,,,
37.315608978271484,33,1239,,,,
57.69932556152344,33,1249,,,,
,33,1257,52.34660720825195,5.951533317565918,,
54.226768493652344,34,1259,,,,
55.62906265258789,34,1269,,,,
46.051456451416016,34,1279,,,,
55.951499938964844,34,1289,,,,
,34,1294,50.40266799926758,5.780772686004639,,
52.97654724121094,35,1299,,,,
48.55314636230469,35,1309,,,,
53.64441680908203,35,1319,,,,
47.91101837158203,35,1329,,,,
,35,1331,50.0653076171875,5.770191669464111,,
55.21443176269531,36,1339,,,,
45.900146484375,36,1349,,,,
40.6129150390625,36,1359,,,,
,36,1368,50.12995147705078,5.8082661628723145,,
52.6064453125,37,1369,,,,
40.65708923339844,37,1379,,,,
50.795326232910156,37,1389,,,,
46.792144775390625,37,1399,,,,
,37,1405,50.17408752441406,5.816074371337891,,
43.71116256713867,38,1409,,,,
52.62385559082031,38,1419,,,,
48.44221878051758,38,1429,,,,
49.494117736816406,38,1439,,,,
,38,1442,49.327030181884766,5.748866081237793,,
60.21504592895508,39,1449,,,,
46.34504699707031,39,1459,,,,
54.83597946166992,39,1469,,,,
50.61293411254883,39,1479,,,,
,39,1479,49.10000991821289,5.70892858505249,,
52.10779571533203,40,1489,,,,
47.64773178100586,40,1499,,,,
49.16203308105469,40,1509,,,,
,40,1516,49.6401252746582,5.786807537078857,,
46.724876403808594,41,1519,,,,
49.056941986083984,41,1529,,,,
45.91827392578125,41,1539,,,,
55.6893310546875,41,1549,,,,
,41,1553,49.08028793334961,5.748574733734131,,
56.13970184326172,42,1559,,,,
45.13746643066406,42,1569,,,,
49.62504577636719,42,1579,,,,
40.96893310546875,42,1589,,,,
,42,1590,48.343902587890625,5.678459167480469,,
51.3591423034668,43,1599,,,,
48.10609436035156,43,1609,,,,
51.344207763671875,43,1619,,,,
,43,1627,48.21257019042969,5.6608967781066895,,
51.01841735839844,44,1629,,,,
39.28481674194336,44,1639,,,,
46.53660583496094,44,1649,,,,
42.67877960205078,44,1659,,,,
,44,1664,48.71057891845703,5.670026779174805,,
42.201820373535156,45,1669,,,,
42.02534484863281,45,1679,,,,
56.038841247558594,45,1689,,,,
49.11491394042969,45,1699,,,,
,45,1701,48.00837326049805,5.638444900512695,,
50.82646179199219,46,1709,,,,
49.30463790893555,46,1719,,,,
50.92454528808594,46,1729,,,,
,46,1738,48.07014846801758,5.635775566101074,,
40.56867218017578,47,1739,,,,
44.676918029785156,47,1749,,,,
46.022369384765625,47,1759,,,,
55.938724517822266,47,1769,,,,
,47,1775,48.55364227294922,5.719913959503174,,
40.364784240722656,48,1779,,,,
44.30254364013672,48,1789,,,,
46.8387451171875,48,1799,,,,
49.17134094238281,48,1809,,,,
,48,1812,47.31630325317383,5.603081226348877,,
45.49559783935547,49,1819,,,,
43.072532653808594,49,1829,,,,
44.67354202270508,49,1839,,,,
47.348533630371094,49,1849,,,,
,49,1849,47.335205078125,5.640579700469971,,
36.661136627197266,50,1859,,,,
44.18922424316406,50,1869,,,,
53.81602478027344,50,1879,,,,
,50,1886,46.765438079833984,5.583034515380859,,
51.33985137939453,51,1889,,,,
38.90343475341797,51,1899,,,,
42.72911071777344,51,1909,,,,
53.83710861206055,51,1919,,,,
,51,1923,46.54865264892578,5.568850040435791,,
46.60247802734375,52,1929,,,,
48.83269500732422,52,1939,,,,
41.36763000488281,52,1949,,,,
37.21697235107422,52,1959,,,,
,52,1960,46.39133834838867,5.560756683349609,,
55.837486267089844,53,1969,,,,
33.8872184753418,53,1979,,,,
36.5057373046875,53,1989,,,,
,53,1997,47.11635971069336,5.628152847290039,,
