train_loss,epoch,step,val_loss,val_mae,test_loss,test_mae
469.1399841308594,0,9,,,,
411.0121154785156,0,19,,,,
157.40309143066406,0,29,,,,
,0,36,146.71548461914062,10.177119255065918,,
67.34221649169922,1,39,,,,
75.58881378173828,1,49,,,,
76.6390609741211,1,59,,,,
83.27835845947266,1,69,,,,
,1,73,73.1273193359375,6.842501163482666,,
83.87995910644531,2,79,,,,
64.3398208618164,2,89,,,,
68.7462158203125,2,99,,,,
73.11378479003906,2,109,,,,
,2,110,63.29741668701172,6.477261543273926,,
70.95399475097656,3,119,,,,
58.72673034667969,3,129,,,,
55.7901611328125,3,139,,,,
,3,147,61.66775131225586,6.453506946563721,,
63.026145935058594,4,149,,,,
54.704837799072266,4,159,,,,
55.53557586669922,4,169,,,,
49.10173034667969,4,179,,,,
,4,184,58.89394760131836,6.289246082305908,,
65.47441101074219,5,189,,,,
47.019386291503906,5,199,,,,
48.20501708984375,5,209,,,,
54.54904556274414,5,219,,,,
,5,221,57.618934631347656,6.189765930175781,,
46.75566482543945,6,229,,,,
67.53629302978516,6,239,,,,
61.46652603149414,6,249,,,,
,6,258,56.990901947021484,6.144711017608643,,
60.3087158203125,7,259,,,,
69.36226654052734,7,269,,,,
57.74002456665039,7,279,,,,
49.24366760253906,7,289,,,,
,7,295,55.04090118408203,6.0526442527771,,
60.38193130493164,8,299,,,,
58.02900695800781,8,309,,,,
46.2159423828125,8,319,,,,
67.94493103027344,8,329,,,,
,8,332,57.985652923583984,6.230404376983643,,
48.52077102661133,9,339,,,,
48.695743560791016,9,349,,,,
62.82465362548828,9,359,,,,
61.79580307006836,9,369,,,,
,9,369,53.94517517089844,6.014416217803955,,
51.874019622802734,10,379,,,,
45.483516693115234,10,389,,,,
48.78163146972656,10,399,,,,
,10,406,53.91666030883789,6.0154500007629395,,
52.1294059753418,11,409,,,,
50.724525451660156,11,419,,,,
53.685546875,11,429,,,,
51.445030212402344,11,439,,,,
,11,443,56.20703887939453,6.048585414886475,,
47.29896926879883,12,449,,,,
52.5102424621582,12,459,,,,
53.54248809814453,12,469,,,,
54.284324645996094,12,479,,,,
,12,480,54.871849060058594,5.976457595825195,,
55.882911682128906,13,489,,,,
52.21556091308594,13,499,,,,
46.88330078125,13,509,,,,
,13,517,61.002967834472656,6.39033842086792,,
50.42120361328125,14,519,,,,
58.39649963378906,14,529,,,,
58.37174987792969,14,539,,,,
62.102745056152344,14,549,,,,
,14,554,60.06809997558594,6.3511786460876465,,
43.130584716796875,15,559,,,,
62.4782829284668,15,569,,,,
61.727195739746094,15,579,,,,
52.73788070678711,15,589,,,,
,15,591,52.45458221435547,5.931895732879639,,
48.43946075439453,16,599,,,,
44.491085052490234,16,609,,,,
51.31047821044922,16,619,,,,
,16,628,48.66627502441406,5.687260627746582,,
43.6824951171875,17,629,,,,
41.35464859008789,17,639,,,,
43.93952178955078,17,649,,,,
49.629337310791016,17,659,,,,
,17,665,53.283958435058594,5.963241100311279,,
35.35734558105469,18,669,,,,
50.47172546386719,18,679,,,,
45.11470031738281,18,689,,,,
45.290985107421875,18,699,,,,
,18,702,49.08057403564453,5.712387561798096,,
39.644065856933594,19,709,,,,
66.0714340209961,19,719,,,,
41.29356384277344,19,729,,,,
33.14421463012695,19,739,,,,
,19,739,48.61317443847656,5.6761860847473145,,
42.54859924316406,20,749,,,,
48.97930145263672,20,759,,,,
43.9525146484375,20,769,,,,
,20,776,46.90913009643555,5.56849479675293,,
44.96863555908203,21,779,,,,
44.057281494140625,21,789,,,,
61.629493713378906,21,799,,,,
42.66136169433594,21,809,,,,
,21,813,47.292625427246094,5.5868144035339355,,
46.66954803466797,22,819,,,,
42.453311920166016,22,829,,,,
35.3614501953125,22,839,,,,
43.516265869140625,22,849,,,,
,22,850,45.7064208984375,5.504950046539307,,
34.55590057373047,23,859,,,,
43.42642593383789,23,869,,,,
37.390625,23,879,,,,
,23,887,49.95024490356445,5.70736837387085,,
40.23426818847656,24,889,,,,
34.282867431640625,24,899,,,,
34.54940414428711,24,909,,,,
34.27967834472656,24,919,,,,
,24,924,46.043270111083984,5.495657444000244,,
