train_loss,epoch,step,val_loss,val_mae,test_loss,test_mae
394.453857421875,0,9,,,,
270.5709228515625,0,19,,,,
82.30406188964844,0,29,,,,
,0,36,90.20157623291016,7.8885674476623535,,
89.62887573242188,1,39,,,,
72.72362518310547,1,49,,,,
62.05924987792969,1,59,,,,
71.76342010498047,1,69,,,,
,1,73,62.30803680419922,6.363774299621582,,
70.23501586914062,2,79,,,,
57.6104736328125,2,89,,,,
62.42610168457031,2,99,,,,
65.31459045410156,2,109,,,,
,2,110,58.45142364501953,6.2045464515686035,,
69.82151794433594,3,119,,,,
56.78744125366211,3,129,,,,
54.632904052734375,3,139,,,,
,3,147,57.079627990722656,6.210608005523682,,
59.72807312011719,4,149,,,,
52.89650344848633,4,159,,,,
54.922119140625,4,169,,,,
47.374168395996094,4,179,,,,
,4,184,55.445037841796875,6.085112571716309,,
63.523719787597656,5,189,,,,
49.010711669921875,5,199,,,,
44.20771408081055,5,209,,,,
51.876434326171875,5,219,,,,
,5,221,54.5167350769043,6.060766220092773,,
48.5711669921875,6,229,,,,
63.958988189697266,6,239,,,,
55.66581344604492,6,249,,,,
,6,258,53.94379806518555,5.98123025894165,,
55.57660675048828,7,259,,,,
62.794677734375,7,269,,,,
53.56725311279297,7,279,,,,
46.75181198120117,7,289,,,,
,7,295,53.43108367919922,5.9353227615356445,,
58.60085678100586,8,299,,,,
49.975406646728516,8,309,,,,
46.55828094482422,8,319,,,,
66.38076782226562,8,329,,,,
,8,332,51.70726776123047,5.887005805969238,,
50.221954345703125,9,339,,,,
44.578887939453125,9,349,,,,
55.36360168457031,9,359,,,,
61.929752349853516,9,369,,,,
,9,369,53.45488357543945,5.907318115234375,,
59.472190856933594,10,379,,,,
44.26542663574219,10,389,,,,
49.553531646728516,10,399,,,,
,10,406,50.45451354980469,5.812999248504639,,
48.20887756347656,11,409,,,,
49.19985580444336,11,419,,,,
51.19580078125,11,429,,,,
54.08469009399414,11,439,,,,
,11,443,52.35868453979492,5.849617004394531,,
50.95709228515625,12,449,,,,
49.48847198486328,12,459,,,,
56.19698715209961,12,469,,,,
58.32049560546875,12,479,,,,
,12,480,56.40438461303711,6.050655841827393,,
53.72026824951172,13,489,,,,
51.2570915222168,13,499,,,,
44.61293029785156,13,509,,,,
,13,517,64.36577606201172,6.571645736694336,,
66.64329528808594,14,519,,,,
44.62516403198242,14,529,,,,
51.01477813720703,14,539,,,,
49.29137420654297,14,549,,,,
,14,554,55.234317779541016,6.1186370849609375,,
47.3599739074707,15,559,,,,
66.2720718383789,15,569,,,,
50.39839553833008,15,579,,,,
43.034767150878906,15,589,,,,
,15,591,47.73601531982422,5.643951892852783,,
43.86201477050781,16,599,,,,
41.54972457885742,16,609,,,,
46.50282669067383,16,619,,,,
,16,628,49.202091217041016,5.693665504455566,,
41.17980194091797,17,629,,,,
39.43330383300781,17,639,,,,
41.03691101074219,17,649,,,,
50.23822021484375,17,659,,,,
,17,665,46.689613342285156,5.62438440322876,,
34.763919830322266,18,669,,,,
47.760948181152344,18,679,,,,
45.66309356689453,18,689,,,,
46.133399963378906,18,699,,,,
,18,702,45.88365173339844,5.555920600891113,,
39.283294677734375,19,709,,,,
47.64849853515625,19,719,,,,
57.57646179199219,19,729,,,,
32.30027389526367,19,739,,,,
,19,739,46.902381896972656,5.647687911987305,,
45.658565521240234,20,749,,,,
48.28385925292969,20,759,,,,
43.023319244384766,20,769,,,,
,20,776,53.38325881958008,5.919469356536865,,
52.72920227050781,21,779,,,,
59.50640869140625,21,789,,,,
42.278751373291016,21,799,,,,
41.0672721862793,21,809,,,,
,21,813,45.859500885009766,5.545889377593994,,
44.352561950683594,22,819,,,,
43.07851028442383,22,829,,,,
34.48646545410156,22,839,,,,
49.42698669433594,22,849,,,,
,22,850,45.79372787475586,5.534188747406006,,
39.06465148925781,23,859,,,,
45.791656494140625,23,869,,,,
37.348411560058594,23,879,,,,
,23,887,46.18681716918945,5.581782341003418,,
40.401885986328125,24,889,,,,
34.868736267089844,24,899,,,,
35.64271926879883,24,909,,,,
36.21795654296875,24,919,,,,
,24,924,46.74671173095703,5.629205226898193,,
40.84562683105469,25,929,,,,
42.64230728149414,25,939,,,,
42.29000473022461,25,949,,,,
54.501766204833984,25,959,,,,
,25,961,43.346214294433594,5.406838893890381,,
52.56616973876953,26,969,,,,
35.131126403808594,26,979,,,,
42.7598762512207,26,989,,,,
,26,998,44.61406326293945,5.4536967277526855,,
42.590362548828125,27,999,,,,
37.97819519042969,27,1009,,,,
41.06694793701172,27,1019,,,,
35.46742248535156,27,1029,,,,
,27,1035,44.762969970703125,5.478831768035889,,
39.215736389160156,28,1039,,,,
50.34864807128906,28,1049,,,,
48.716773986816406,28,1059,,,,
39.25263977050781,28,1069,,,,
,28,1072,42.80405807495117,5.361361026763916,,
36.41998291015625,29,1079,,,,
39.300323486328125,29,1089,,,,
48.557987213134766,29,1099,,,,
34.926429748535156,29,1109,,,,
,29,1109,45.052589416503906,5.490010738372803,,
41.0217399597168,30,1119,,,,
48.690818786621094,30,1129,,,,
43.478759765625,30,1139,,,,
,30,1146,56.85832977294922,6.087184906005859,,
44.37461471557617,31,1149,,,,
54.44548797607422,31,1159,,,,
35.658416748046875,31,1169,,,,
40.137245178222656,31,1179,,,,
,31,1183,55.80942916870117,6.042516708374023,,
39.501220703125,32,1189,,,,
55.007476806640625,32,1199,,,,
37.68254852294922,32,1209,,,,
30.234970092773438,32,1219,,,,
,32,1220,42.47617721557617,5.3584489822387695,,
46.35479736328125,33,1229,,,,
44.85014343261719,33,1239,,,,
53.91120910644531,33,1249,,,,
,33,1257,41.87858963012695,5.321920394897461,,
40.90742492675781,34,1259,,,,
39.29822540283203,34,1269,,,,
36.036460876464844,34,1279,,,,
36.087501525878906,34,1289,,,,
,34,1294,42.05416488647461,5.3249335289001465,,
39.9288330078125,35,1299,,,,
35.050148010253906,35,1309,,,,
38.57289123535156,35,1319,,,,
42.78522872924805,35,1329,,,,
,35,1331,49.71399688720703,5.7129225730896,,
37.9240837097168,36,1339,,,,
33.6688117980957,36,1349,,,,
35.159034729003906,36,1359,,,,
,36,1368,48.3786506652832,5.6865034103393555,,
40.38713073730469,37,1369,,,,
38.86122512817383,37,1379,,,,
42.676605224609375,37,1389,,,,
39.477535247802734,37,1399,,,,
,37,1405,42.385250091552734,5.350922584533691,,
44.124176025390625,38,1409,,,,
38.70322799682617,38,1419,,,,
33.54712677001953,38,1429,,,,
35.372127532958984,38,1439,,,,
,38,1442,42.055747985839844,5.345808506011963,,
44.874351501464844,39,1449,,,,
39.66965103149414,39,1459,,,,
37.28064727783203,39,1469,,,,
38.96733093261719,39,1479,,,,
,39,1479,44.46593475341797,5.460028648376465,,
37.27232360839844,40,1489,,,,
47.480674743652344,40,1499,,,,
51.40119934082031,40,1509,,,,
,40,1516,43.52903366088867,5.419788360595703,,
48.677101135253906,41,1519,,,,
33.23640441894531,41,1529,,,,
41.65166091918945,41,1539,,,,
40.19978713989258,41,1549,,,,
,41,1553,41.58119201660156,5.2880988121032715,,
45.39081573486328,42,1559,,,,
27.430952072143555,42,1569,,,,
29.15848731994629,42,1579,,,,
26.905237197875977,42,1589,,,,
,42,1590,41.169132232666016,5.254509449005127,,
36.16053009033203,43,1599,,,,
42.21978759765625,43,1609,,,,
37.172306060791016,43,1619,,,,
,43,1627,41.05727767944336,5.2509965896606445,,
