train_loss,epoch,step,val_loss,val_mae,test_loss,test_mae
338.9735107421875,0,9,,,,
384.1316833496094,0,19,,,,
99.06257629394531,0,29,,,,
,0,36,84.40692138671875,7.6553850173950195,,
56.39704132080078,1,39,,,,
78.51287841796875,1,49,,,,
57.6544189453125,1,59,,,,
66.22393798828125,1,69,,,,
,1,73,58.53679656982422,6.285626411437988,,
61.47151184082031,2,79,,,,
49.890045166015625,2,89,,,,
62.22126007080078,2,99,,,,
65.33218383789062,2,109,,,,
,2,110,57.932586669921875,6.147575378417969,,
65.88388061523438,3,119,,,,
55.493309020996094,3,129,,,,
56.228736877441406,3,139,,,,
,3,147,56.77260208129883,6.201485633850098,,
57.07478332519531,4,149,,,,
52.79505157470703,4,159,,,,
56.23029708862305,4,169,,,,
45.81930923461914,4,179,,,,
,4,184,55.228397369384766,6.112658977508545,,
60.81602478027344,5,189,,,,
48.706539154052734,5,199,,,,
41.283267974853516,5,209,,,,
52.02982711791992,5,219,,,,
,5,221,54.632015228271484,5.987141132354736,,
50.51927947998047,6,229,,,,
60.16090774536133,6,239,,,,
53.763206481933594,6,249,,,,
,6,258,52.18059158325195,5.910131454467773,,
56.32280349731445,7,259,,,,
61.30762481689453,7,269,,,,
52.99395751953125,7,279,,,,
47.84410095214844,7,289,,,,
,7,295,53.632057189941406,5.924961090087891,,
55.895111083984375,8,299,,,,
49.86723327636719,8,309,,,,
41.87933349609375,8,319,,,,
62.77979278564453,8,329,,,,
,8,332,50.87479019165039,5.823550701141357,,
46.55335998535156,9,339,,,,
44.05414962768555,9,349,,,,
52.72014617919922,9,359,,,,
46.824954986572266,9,369,,,,
,9,369,54.26050567626953,5.940603256225586,,
54.48107147216797,10,379,,,,
39.510093688964844,10,389,,,,
49.951683044433594,10,399,,,,
,10,406,49.40091323852539,5.76457405090332,,
45.17322540283203,11,409,,,,
47.45237731933594,11,419,,,,
47.281036376953125,11,429,,,,
48.32559585571289,11,439,,,,
,11,443,48.64625549316406,5.7220306396484375,,
48.775970458984375,12,449,,,,
51.09552764892578,12,459,,,,
49.9403076171875,12,469,,,,
61.267478942871094,12,479,,,,
,12,480,48.05051040649414,5.677865982055664,,
54.832908630371094,13,489,,,,
49.448143005371094,13,499,,,,
45.93510818481445,13,509,,,,
,13,517,47.44585037231445,5.6416521072387695,,
50.954071044921875,14,519,,,,
41.822776794433594,14,529,,,,
48.19587326049805,14,539,,,,
43.569515228271484,14,549,,,,
,14,554,47.160423278808594,5.626457214355469,,
46.89832305908203,15,559,,,,
59.146018981933594,15,569,,,,
50.488189697265625,15,579,,,,
44.96685028076172,15,589,,,,
,15,591,47.21768569946289,5.635397911071777,,
