train_loss,epoch,step,val_loss,val_mae,test_loss,test_mae
1163.852294921875,0,9,,,,
714.05322265625,0,19,,,,
74.96345520019531,0,29,,,,
,0,36,157.97811889648438,10.662696838378906,,
136.91773986816406,1,39,,,,
81.07770538330078,1,49,,,,
57.16829299926758,1,59,,,,
65.07671356201172,1,69,,,,
,1,73,61.8952522277832,6.369235992431641,,
70.10785675048828,2,79,,,,
49.097694396972656,2,89,,,,
66.58421325683594,2,99,,,,
60.250328063964844,2,109,,,,
,2,110,59.090599060058594,6.224494457244873,,
65.48915100097656,3,119,,,,
59.498680114746094,3,129,,,,
56.35609436035156,3,139,,,,
,3,147,57.36579895019531,6.157636642456055,,
58.369964599609375,4,149,,,,
50.48308563232422,4,159,,,,
57.73377990722656,4,169,,,,
47.52364730834961,4,179,,,,
,4,184,56.25131607055664,6.1100754737854,,
59.41486358642578,5,189,,,,
48.370792388916016,5,199,,,,
43.37574768066406,5,209,,,,
52.03810119628906,5,219,,,,
,5,221,54.823062896728516,6.029341220855713,,
45.81786346435547,6,229,,,,
65.44729614257812,6,239,,,,
57.385032653808594,6,249,,,,
,6,258,54.0273551940918,5.965490818023682,,
57.880577087402344,7,259,,,,
58.95751190185547,7,269,,,,
47.126564025878906,7,279,,,,
48.0792236328125,7,289,,,,
,7,295,55.16878128051758,5.966497898101807,,
56.264068603515625,8,299,,,,
51.90549850463867,8,309,,,,
44.883216857910156,8,319,,,,
69.11036682128906,8,329,,,,
,8,332,52.89231872558594,5.89456844329834,,
47.203697204589844,9,339,,,,
46.21604919433594,9,349,,,,
46.756629943847656,9,359,,,,
64.21654510498047,9,369,,,,
,9,369,58.26847839355469,6.085324287414551,,
56.53749465942383,10,379,,,,
47.11383056640625,10,389,,,,
52.465885162353516,10,399,,,,
,10,406,52.99667739868164,5.955127716064453,,
45.78135681152344,11,409,,,,
49.52927780151367,11,419,,,,
47.88032531738281,11,429,,,,
54.21868133544922,11,439,,,,
,11,443,50.85039520263672,5.796210765838623,,
51.63928985595703,12,449,,,,
44.50164031982422,12,459,,,,
53.666194915771484,12,469,,,,
67.64466857910156,12,479,,,,
,12,480,55.066226959228516,5.945044994354248,,
55.080535888671875,13,489,,,,
49.06470489501953,13,499,,,,
43.789390563964844,13,509,,,,
,13,517,56.17692184448242,6.142930030822754,,
53.16453552246094,14,519,,,,
46.783531188964844,14,529,,,,
46.42538070678711,14,539,,,,
45.83873748779297,14,549,,,,
,14,554,59.87613296508789,6.351128101348877,,
45.781219482421875,15,559,,,,
54.791893005371094,15,569,,,,
50.20124053955078,15,579,,,,
44.33993148803711,15,589,,,,
,15,591,49.690643310546875,5.73975133895874,,
43.49335861206055,16,599,,,,
42.735191345214844,16,609,,,,
50.73110580444336,16,619,,,,
,16,628,51.27392578125,5.762568950653076,,
37.29908752441406,17,629,,,,
39.24073028564453,17,639,,,,
41.15066909790039,17,649,,,,
53.717437744140625,17,659,,,,
,17,665,50.001251220703125,5.777851581573486,,
34.374996185302734,18,669,,,,
44.142425537109375,18,679,,,,
47.685546875,18,689,,,,
41.217674255371094,18,699,,,,
,18,702,48.61412048339844,5.671331405639648,,
37.49580764770508,19,709,,,,
43.760108947753906,19,719,,,,
58.27898406982422,19,729,,,,
30.231107711791992,19,739,,,,
,19,739,48.1685676574707,5.645776271820068,,
46.19663619995117,20,749,,,,
42.548583984375,20,759,,,,
44.1616096496582,20,769,,,,
,20,776,51.79278564453125,5.784801006317139,,
50.852745056152344,21,779,,,,
60.537227630615234,21,789,,,,
39.49705505371094,21,799,,,,
40.501766204833984,21,809,,,,
,21,813,47.963680267333984,5.607055187225342,,
43.344154357910156,22,819,,,,
41.09949493408203,22,829,,,,
35.036842346191406,22,839,,,,
42.905517578125,22,849,,,,
,22,850,50.28683090209961,5.723061561584473,,
37.85014343261719,23,859,,,,
44.04496383666992,23,869,,,,
35.22441864013672,23,879,,,,
,23,887,50.045318603515625,5.750437259674072,,
42.013648986816406,24,889,,,,
35.18292236328125,24,899,,,,
38.638084411621094,24,909,,,,
42.60518264770508,24,919,,,,
,24,924,54.913291931152344,6.022573471069336,,
39.1982307434082,25,929,,,,
40.47782516479492,25,939,,,,
43.39311218261719,25,949,,,,
41.772071838378906,25,959,,,,
,25,961,61.700748443603516,6.352249622344971,,
47.48542785644531,26,969,,,,
41.408809661865234,26,979,,,,
47.314544677734375,26,989,,,,
,26,998,46.9333610534668,5.554323196411133,,
35.61336898803711,27,999,,,,
35.030792236328125,27,1009,,,,
42.429988861083984,27,1019,,,,
32.52566909790039,27,1029,,,,
,27,1035,50.05350112915039,5.716986179351807,,
32.846534729003906,28,1039,,,,
61.292667388916016,28,1049,,,,
44.86768341064453,28,1059,,,,
42.07032012939453,28,1069,,,,
,28,1072,47.28842544555664,5.569424152374268,,
31.745073318481445,29,1079,,,,
36.99700927734375,29,1089,,,,
40.500282287597656,29,1099,,,,
26.65546417236328,29,1109,,,,
,29,1109,45.38911056518555,5.44758939743042,,
34.32172775268555,30,1119,,,,
39.72312927246094,30,1129,,,,
49.209251403808594,30,1139,,,,
,30,1146,44.85818862915039,5.404177665710449,,
32.354698181152344,31,1149,,,,
36.70832061767578,31,1159,,,,
28.64856719970703,31,1169,,,,
39.134666442871094,31,1179,,,,
,31,1183,55.519256591796875,5.959176540374756,,
26.18138885498047,32,1189,,,,
28.49616241455078,32,1199,,,,
39.457969665527344,32,1209,,,,
54.480445861816406,32,1219,,,,
,32,1220,59.50701141357422,6.291878700256348,,
78.45288848876953,33,1229,,,,
23.160354614257812,33,1239,,,,
47.64173889160156,33,1249,,,,
,33,1257,54.30888366699219,5.910699367523193,,
31.69824981689453,34,1259,,,,
32.86407470703125,34,1269,,,,
29.609840393066406,34,1279,,,,
34.2176399230957,34,1289,,,,
,34,1294,48.72154235839844,5.646183490753174,,
33.10248565673828,35,1299,,,,
26.821130752563477,35,1309,,,,
32.093406677246094,35,1319,,,,
27.979787826538086,35,1329,,,,
,35,1331,46.238983154296875,5.409982681274414,,
34.988243103027344,36,1339,,,,
29.598400115966797,36,1349,,,,
27.203781127929688,36,1359,,,,
,36,1368,58.14750289916992,6.244970798492432,,
42.6923713684082,37,1369,,,,
22.218332290649414,37,1379,,,,
34.10363006591797,37,1389,,,,
32.15210723876953,37,1399,,,,
,37,1405,45.18836975097656,5.38454008102417,,
28.224105834960938,38,1409,,,,
27.20624351501465,38,1419,,,,
27.629209518432617,38,1429,,,,
32.58734130859375,38,1439,,,,
,38,1442,47.09701919555664,5.46544885635376,,
30.212242126464844,39,1449,,,,
23.432533264160156,39,1459,,,,
28.833032608032227,39,1469,,,,
36.985755920410156,39,1479,,,,
,39,1479,47.191444396972656,5.460281848907471,,
33.35075378417969,40,1489,,,,
28.387115478515625,40,1499,,,,
29.179271697998047,40,1509,,,,
,40,1516,59.485015869140625,6.135759353637695,,
21.451824188232422,41,1519,,,,
23.051219940185547,41,1529,,,,
26.394134521484375,41,1539,,,,
30.276039123535156,41,1549,,,,
,41,1553,45.54132080078125,5.38995361328125,,
27.392465591430664,42,1559,,,,
52.4765510559082,42,1569,,,,
21.84412384033203,42,1579,,,,
26.110441207885742,42,1589,,,,
,42,1590,45.02891159057617,5.326638698577881,,
24.995948791503906,43,1599,,,,
30.346446990966797,43,1609,,,,
35.680179595947266,43,1619,,,,
,43,1627,44.596649169921875,5.340882301330566,,
28.208913803100586,44,1629,,,,
27.173336029052734,44,1639,,,,
28.61911392211914,44,1649,,,,
44.75410461425781,44,1659,,,,
,44,1664,66.86988830566406,6.725471019744873,,
23.864980697631836,45,1669,,,,
20.55695915222168,45,1679,,,,
29.539051055908203,45,1689,,,,
27.711517333984375,45,1699,,,,
,45,1701,58.146324157714844,6.226561546325684,,
25.40116310119629,46,1709,,,,
21.670249938964844,46,1719,,,,
39.12453842163086,46,1729,,,,
,46,1738,44.605224609375,5.306118488311768,,
14.75100040435791,47,1739,,,,
25.010807037353516,47,1749,,,,
40.88894271850586,47,1759,,,,
42.8261833190918,47,1769,,,,
,47,1775,44.71816635131836,5.345449447631836,,
18.967897415161133,48,1779,,,,
21.984729766845703,48,1789,,,,
26.68189811706543,48,1799,,,,
32.675384521484375,48,1809,,,,
,48,1812,58.37907791137695,6.082454204559326,,
32.169429779052734,49,1819,,,,
20.912132263183594,49,1829,,,,
49.02345275878906,49,1839,,,,
24.42580223083496,49,1849,,,,
,49,1849,46.816246032714844,5.424191951751709,,
24.016027450561523,50,1859,,,,
24.342525482177734,50,1869,,,,
22.599645614624023,50,1879,,,,
,50,1886,50.924564361572266,5.685826778411865,,
27.282962799072266,51,1889,,,,
17.92916488647461,51,1899,,,,
18.014129638671875,51,1909,,,,
40.233028411865234,51,1919,,,,
,51,1923,46.907413482666016,5.456708908081055,,
22.178064346313477,52,1929,,,,
26.16986083984375,52,1939,,,,
19.950347900390625,52,1949,,,,
32.86360168457031,52,1959,,,,
,52,1960,55.42908477783203,6.026026248931885,,
21.274314880371094,53,1969,,,,
17.073501586914062,53,1979,,,,
17.644474029541016,53,1989,,,,
,53,1997,44.9301872253418,5.371280670166016,,
33.63330841064453,54,1999,,,,
32.722312927246094,54,2009,,,,
19.499582290649414,54,2019,,,,
17.67000961303711,54,2029,,,,
,54,2034,46.523990631103516,5.436814785003662,,
20.692819595336914,55,2039,,,,
17.108741760253906,55,2049,,,,
26.10755729675293,55,2059,,,,
16.27178192138672,55,2069,,,,
,55,2071,57.805946350097656,6.151872158050537,,
21.550262451171875,56,2079,,,,
19.201492309570312,56,2089,,,,
21.990205764770508,56,2099,,,,
,56,2108,47.77388000488281,5.517424583435059,,
17.146873474121094,57,2109,,,,
20.781949996948242,57,2119,,,,
16.882448196411133,57,2129,,,,
21.147768020629883,57,2139,,,,
,57,2145,47.80665969848633,5.483744144439697,,
15.624863624572754,58,2149,,,,
29.71687126159668,58,2159,,,,
15.192240715026855,58,2169,,,,
18.617998123168945,58,2179,,,,
,58,2182,46.83049774169922,5.4695634841918945,,
,59,2183,,,30.0216064453125,4.313215255737305
